Country,LanguageDesireNextYear,LanguageDesireNextYearCount
Serbia,Ruby,15.0
Serbia,Rust,42.0
Serbia,SQL,100.0
Serbia,Scala,16.0
Serbia,Swift,18.0
Serbia,TypeScript,85.0
Serbia,VBA,1.0
Sierra Leone,Assembly,1.0
Sierra Leone,C++,2.0
Sierra Leone,Go,1.0
Sierra Leone,Java,3.0
Sierra Leone,JavaScript,1.0
Sierra Leone,Kotlin,2.0
Sierra Leone,PHP,1.0
Sierra Leone,Python,2.0
Sierra Leone,Rust,1.0
Sierra Leone,Swift,1.0
Singapore,Assembly,9.0
Singapore,Bash/Shell/PowerShell,33.0
Singapore,C,20.0
Singapore,C#,28.0
Singapore,C++,23.0
Singapore,Dart,24.0
Singapore,Go,61.0
Singapore,HTML/CSS,66.0
Singapore,Haskell,16.0
Singapore,Java,44.0
Singapore,JavaScript,96.0
Singapore,Julia,6.0
Singapore,Kotlin,39.0
Singapore,Objective-C,9.0
Singapore,PHP,21.0
Singapore,Perl,3.0
Singapore,Python,106.0
Singapore,R,16.0
Singapore,Ruby,16.0
Singapore,Rust,44.0
Singapore,SQL,63.0
Singapore,Scala,14.0
Singapore,Swift,22.0
Singapore,TypeScript,58.0
Singapore,VBA,4.0
Slovakia,Assembly,11.0
Slovakia,Bash/Shell/PowerShell,42.0
Slovakia,C,22.0
Slovakia,C#,52.0
Slovakia,C++,31.0
Slovakia,Dart,11.0
Slovakia,Go,23.0
Slovakia,HTML/CSS,58.0
Slovakia,Haskell,6.0
Slovakia,Java,31.0
Slovakia,JavaScript,68.0
Slovakia,Julia,4.0
Slovakia,Kotlin,25.0
Slovakia,Objective-C,4.0
Slovakia,PHP,24.0
Slovakia,Perl,2.0
Slovakia,Python,62.0
Slovakia,R,8.0
Slovakia,Ruby,3.0
Slovakia,Rust,22.0
Slovakia,SQL,66.0
Slovakia,Scala,11.0
Slovakia,Swift,8.0
Slovakia,TypeScript,51.0
Slovakia,VBA,5.0
Slovenia,Assembly,6.0
Slovenia,Bash/Shell/PowerShell,26.0
Slovenia,C,23.0
Slovenia,C#,35.0
Slovenia,C++,25.0
Slovenia,Dart,13.0
Slovenia,Go,35.0
Slovenia,HTML/CSS,47.0
Slovenia,Haskell,6.0
Slovenia,Java,36.0
Slovenia,JavaScript,69.0
Slovenia,Julia,5.0
Slovenia,Kotlin,27.0
Slovenia,Objective-C,5.0
Slovenia,PHP,19.0
Slovenia,Perl,3.0
Slovenia,Python,56.0
Slovenia,R,6.0
Slovenia,Ruby,7.0
Slovenia,Rust,21.0
Slovenia,SQL,63.0
Slovenia,Scala,6.0
Slovenia,Swift,11.0
Slovenia,TypeScript,47.0
Slovenia,VBA,1.0
Solomon Islands,Dart,1.0
Solomon Islands,HTML/CSS,1.0
Solomon Islands,JavaScript,1.0
Solomon Islands,PHP,1.0
Solomon Islands,Python,1.0
Solomon Islands,R,1.0
Solomon Islands,Ruby,1.0
Solomon Islands,SQL,1.0
Solomon Islands,Swift,1.0
Somalia,Assembly,1.0
Somalia,Bash/Shell/PowerShell,2.0
Somalia,C,1.0
Somalia,C#,3.0
Somalia,C++,2.0
Somalia,Dart,3.0
Somalia,Go,4.0
Somalia,HTML/CSS,5.0
Somalia,Haskell,2.0
Somalia,Java,4.0
Somalia,JavaScript,7.0
Somalia,Julia,1.0
Somalia,Kotlin,3.0
Somalia,Objective-C,1.0
Somalia,PHP,8.0
Somalia,Perl,3.0
Somalia,Python,6.0
Somalia,R,1.0
Somalia,Ruby,3.0
Somalia,Rust,2.0
Somalia,SQL,7.0
Somalia,Scala,1.0
Somalia,Swift,2.0
Somalia,TypeScript,3.0
South Africa,Assembly,19.0
South Africa,Bash/Shell/PowerShell,64.0
South Africa,C,25.0
South Africa,C#,142.0
South Africa,C++,74.0
South Africa,Dart,48.0
South Africa,Go,83.0
South Africa,HTML/CSS,184.0
South Africa,Haskell,9.0
South Africa,Java,109.0
South Africa,JavaScript,219.0
South Africa,Julia,15.0
South Africa,Kotlin,77.0
South Africa,Objective-C,12.0
South Africa,PHP,66.0
South Africa,Perl,8.0
South Africa,Python,194.0
South Africa,R,39.0
South Africa,Ruby,29.0
South Africa,Rust,45.0
South Africa,SQL,173.0
South Africa,Scala,15.0
South Africa,Swift,35.0
South Africa,TypeScript,112.0
South Africa,VBA,15.0
South Korea,Assembly,6.0
South Korea,Bash/Shell/PowerShell,29.0
South Korea,C,27.0
South Korea,C#,32.0
South Korea,C++,41.0
South Korea,Dart,16.0
South Korea,Go,54.0
South Korea,HTML/CSS,42.0
South Korea,Haskell,4.0
South Korea,Java,42.0
South Korea,JavaScript,69.0
South Korea,Julia,2.0
South Korea,Kotlin,49.0
South Korea,Objective-C,10.0
South Korea,PHP,7.0
South Korea,Perl,1.0
South Korea,Python,82.0
South Korea,R,11.0
South Korea,Ruby,7.0
South Korea,Rust,37.0
South Korea,SQL,50.0
South Korea,Scala,14.0
South Korea,Swift,30.0
South Korea,TypeScript,60.0
South Korea,VBA,2.0
Spain,Assembly,38.0
Spain,Bash/Shell/PowerShell,195.0
Spain,C,107.0
Spain,C#,215.0
Spain,C++,161.0
Spain,Dart,72.0
Spain,Go,230.0
Spain,HTML/CSS,372.0
Spain,Haskell,48.0
Spain,Java,279.0
Spain,JavaScript,476.0
Spain,Julia,21.0
Spain,Kotlin,213.0
Spain,Objective-C,20.0
Spain,PHP,117.0
Spain,Perl,14.0
Spain,Python,494.0
Spain,R,72.0
Spain,Ruby,72.0
Spain,Rust,194.0
Spain,SQL,345.0
Spain,Scala,88.0
Spain,Swift,87.0
Spain,TypeScript,306.0
Spain,VBA,14.0
Sri Lanka,Assembly,17.0
Sri Lanka,Bash/Shell/PowerShell,41.0
Sri Lanka,C,21.0
Sri Lanka,C#,57.0
Sri Lanka,C++,38.0
Sri Lanka,Dart,49.0
Sri Lanka,Go,61.0
Sri Lanka,HTML/CSS,102.0
Sri Lanka,Haskell,12.0
Sri Lanka,Java,92.0
Sri Lanka,JavaScript,130.0
Sri Lanka,Julia,7.0
Sri Lanka,Kotlin,50.0
Sri Lanka,Objective-C,17.0
Sri Lanka,PHP,56.0
Sri Lanka,Perl,10.0
Sri Lanka,Python,126.0
Sri Lanka,R,33.0
Sri Lanka,Ruby,28.0
Sri Lanka,Rust,26.0
Sri Lanka,SQL,111.0
Sri Lanka,Scala,19.0
Sri Lanka,Swift,29.0
Sri Lanka,TypeScript,99.0
Sri Lanka,VBA,8.0
Sudan,Bash/Shell/PowerShell,3.0
Sudan,C,2.0
Sudan,C#,3.0
Sudan,C++,3.0
Sudan,Dart,6.0
Sudan,Go,3.0
Sudan,HTML/CSS,8.0
Sudan,Haskell,1.0
Sudan,Java,10.0
Sudan,JavaScript,16.0
Sudan,Julia,1.0
Sudan,Kotlin,7.0
Sudan,Objective-C,1.0
Sudan,PHP,12.0
Sudan,Perl,1.0
Sudan,Python,14.0
Sudan,R,3.0
Sudan,Ruby,4.0
Sudan,SQL,10.0
Sudan,Swift,2.0
Sudan,TypeScript,6.0
Sudan,VBA,4.0
Swaziland,C,1.0
Swaziland,HTML/CSS,3.0
Swaziland,Java,3.0
Swaziland,JavaScript,3.0
Swaziland,Kotlin,3.0
Swaziland,PHP,4.0
Swaziland,Python,4.0
Swaziland,R,1.0
Swaziland,Rust,1.0
Swaziland,SQL,3.0
Swaziland,Swift,1.0
Swaziland,VBA,1.0
Sweden,Assembly,40.0
Sweden,Bash/Shell/PowerShell,186.0
Sweden,C,90.0
Sweden,C#,243.0
Sweden,C++,150.0
Sweden,Dart,42.0
Sweden,Go,164.0
Sweden,HTML/CSS,244.0
Sweden,Haskell,58.0
Sweden,Java,151.0
Sweden,JavaScript,295.0
Sweden,Julia,27.0
Sweden,Kotlin,121.0
Sweden,Objective-C,16.0
Sweden,PHP,43.0
Sweden,Perl,14.0
Sweden,Python,309.0
Sweden,R,47.0
Sweden,Ruby,40.0
Sweden,Rust,199.0
Sweden,SQL,218.0
Sweden,Scala,46.0
Sweden,Swift,65.0
Sweden,TypeScript,234.0
Sweden,VBA,9.0
Switzerland,Assembly,24.0
Switzerland,Bash/Shell/PowerShell,147.0
Switzerland,C,66.0
Switzerland,C#,179.0
Switzerland,C++,114.0
Switzerland,Dart,35.0
Switzerland,Go,95.0
Switzerland,HTML/CSS,207.0
Switzerland,Haskell,47.0
Switzerland,Java,162.0
Switzerland,JavaScript,230.0
Switzerland,Julia,16.0
Switzerland,Kotlin,104.0
Switzerland,Objective-C,9.0
Switzerland,PHP,66.0
Switzerland,Perl,17.0
Switzerland,Python,247.0
Switzerland,R,44.0
Switzerland,Ruby,33.0
Switzerland,Rust,137.0
Switzerland,SQL,214.0
Switzerland,Scala,49.0
Switzerland,Swift,45.0
Switzerland,TypeScript,194.0
Switzerland,VBA,11.0
Syrian Arab Republic,Bash/Shell/PowerShell,3.0
Syrian Arab Republic,C,1.0
Syrian Arab Republic,C#,4.0
Syrian Arab Republic,C++,3.0
Syrian Arab Republic,Dart,2.0
Syrian Arab Republic,Go,2.0
Syrian Arab Republic,HTML/CSS,5.0
Syrian Arab Republic,Haskell,1.0
Syrian Arab Republic,Java,4.0
Syrian Arab Republic,JavaScript,6.0
Syrian Arab Republic,Julia,2.0
Syrian Arab Republic,Kotlin,4.0
Syrian Arab Republic,PHP,3.0
Syrian Arab Republic,Perl,2.0
Syrian Arab Republic,Python,6.0
Syrian Arab Republic,R,1.0
Syrian Arab Republic,Ruby,1.0
Syrian Arab Republic,Rust,2.0
Syrian Arab Republic,SQL,7.0
Syrian Arab Republic,Swift,3.0
Syrian Arab Republic,TypeScript,1.0
Syrian Arab Republic,VBA,1.0
Taiwan,Assembly,7.0
Taiwan,Bash/Shell/PowerShell,25.0
Taiwan,C,15.0
Taiwan,C#,31.0
Taiwan,C++,33.0
Taiwan,Dart,12.0
Taiwan,Go,44.0
Taiwan,HTML/CSS,43.0
Taiwan,Haskell,7.0
Taiwan,Java,36.0
Taiwan,JavaScript,61.0
Taiwan,Julia,9.0
Taiwan,Kotlin,21.0
Taiwan,Objective-C,10.0
Taiwan,PHP,18.0
Taiwan,Perl,4.0
Taiwan,Python,71.0
Taiwan,R,14.0
Taiwan,Ruby,6.0
Taiwan,Rust,20.0
Taiwan,SQL,41.0
Taiwan,Scala,8.0
Taiwan,Swift,20.0
Taiwan,TypeScript,34.0
Taiwan,VBA,3.0
Tajikistan,C#,1.0
Tajikistan,HTML/CSS,2.0
Tajikistan,JavaScript,2.0
Tajikistan,Kotlin,1.0
Tajikistan,Python,1.0
Tajikistan,Rust,1.0
Tajikistan,SQL,2.0
Tajikistan,Swift,1.0
Tajikistan,TypeScript,1.0
Thailand,Assembly,8.0
Thailand,Bash/Shell/PowerShell,24.0
Thailand,C,8.0
Thailand,C#,26.0
Thailand,C++,21.0
Thailand,Dart,18.0
Thailand,Go,39.0
Thailand,HTML/CSS,49.0
Thailand,Haskell,8.0
Thailand,Java,27.0
Thailand,JavaScript,52.0
Thailand,Julia,6.0
Thailand,Kotlin,26.0
Thailand,Objective-C,11.0
Thailand,PHP,12.0
Thailand,Perl,7.0
Thailand,Python,45.0
Thailand,R,15.0
Thailand,Ruby,12.0
Thailand,Rust,21.0
Thailand,SQL,34.0
Thailand,Scala,13.0
Thailand,Swift,20.0
Thailand,TypeScript,41.0
Thailand,VBA,4.0
The former Yugoslav Republic of Macedonia,Bash/Shell/PowerShell,1.0
The former Yugoslav Republic of Macedonia,C,2.0
The former Yugoslav Republic of Macedonia,C#,14.0
The former Yugoslav Republic of Macedonia,C++,4.0
The former Yugoslav Republic of Macedonia,Dart,5.0
The former Yugoslav Republic of Macedonia,Go,7.0
The former Yugoslav Republic of Macedonia,HTML/CSS,11.0
The former Yugoslav Republic of Macedonia,Haskell,1.0
The former Yugoslav Republic of Macedonia,Java,5.0
The former Yugoslav Republic of Macedonia,JavaScript,20.0
The former Yugoslav Republic of Macedonia,Kotlin,4.0
The former Yugoslav Republic of Macedonia,Objective-C,1.0
The former Yugoslav Republic of Macedonia,PHP,2.0
The former Yugoslav Republic of Macedonia,Python,12.0
The former Yugoslav Republic of Macedonia,R,1.0
The former Yugoslav Republic of Macedonia,Ruby,1.0
The former Yugoslav Republic of Macedonia,Rust,1.0
The former Yugoslav Republic of Macedonia,SQL,10.0
The former Yugoslav Republic of Macedonia,Scala,2.0
The former Yugoslav Republic of Macedonia,Swift,1.0
The former Yugoslav Republic of Macedonia,TypeScript,12.0
Togo,Bash/Shell/PowerShell,1.0
Togo,C,2.0
Togo,C#,4.0
Togo,C++,5.0
Togo,Dart,6.0
Togo,Go,1.0
Togo,HTML/CSS,6.0
Togo,Java,3.0
Togo,JavaScript,5.0
Togo,Kotlin,4.0
Togo,Objective-C,1.0
Togo,PHP,6.0
Togo,Python,9.0
Togo,Ruby,2.0
Togo,SQL,5.0
Togo,Swift,2.0
Togo,TypeScript,2.0
Trinidad and Tobago,Assembly,2.0
Trinidad and Tobago,Bash/Shell/PowerShell,2.0
Trinidad and Tobago,C,5.0
Trinidad and Tobago,C#,2.0
Trinidad and Tobago,C++,4.0
Trinidad and Tobago,Go,3.0
Trinidad and Tobago,HTML/CSS,4.0
Trinidad and Tobago,Java,1.0
Trinidad and Tobago,JavaScript,4.0
Trinidad and Tobago,Kotlin,1.0
Trinidad and Tobago,Objective-C,1.0
Trinidad and Tobago,PHP,2.0
Trinidad and Tobago,Perl,1.0
Trinidad and Tobago,Python,4.0
Trinidad and Tobago,Ruby,1.0
Trinidad and Tobago,Rust,3.0
Trinidad and Tobago,SQL,4.0
Trinidad and Tobago,Swift,2.0
Trinidad and Tobago,TypeScript,2.0
Trinidad and Tobago,VBA,1.0
Tunisia,Assembly,3.0
Tunisia,Bash/Shell/PowerShell,8.0
Tunisia,C,10.0
Tunisia,C#,16.0
Tunisia,C++,14.0
Tunisia,Dart,11.0
Tunisia,Go,14.0
Tunisia,HTML/CSS,27.0
Tunisia,Haskell,1.0
Tunisia,Java,24.0
Tunisia,JavaScript,41.0
Tunisia,Julia,3.0
Tunisia,Kotlin,15.0
Tunisia,Objective-C,4.0
Tunisia,PHP,20.0
Tunisia,Perl,3.0
Tunisia,Python,43.0
Tunisia,R,5.0
Tunisia,Ruby,7.0
Tunisia,Rust,5.0
Tunisia,SQL,30.0
Tunisia,Scala,7.0
Tunisia,Swift,9.0
Tunisia,TypeScript,26.0
Tunisia,VBA,1.0
Turkey,Assembly,23.0
Turkey,Bash/Shell/PowerShell,92.0
Turkey,C,75.0
Turkey,C#,195.0
Turkey,C++,117.0
Turkey,Dart,96.0
Turkey,Go,206.0
Turkey,HTML/CSS,219.0
Turkey,Haskell,24.0
Turkey,Java,221.0
Turkey,JavaScript,324.0
Turkey,Julia,11.0
Turkey,Kotlin,137.0
Turkey,Objective-C,21.0
Turkey,PHP,76.0
Turkey,Perl,12.0
Turkey,Python,326.0
Turkey,R,34.0
Turkey,Ruby,27.0
Turkey,Rust,71.0
Turkey,SQL,221.0
Turkey,Scala,51.0
Turkey,Swift,75.0
Turkey,TypeScript,176.0
Turkey,VBA,4.0
Turkmenistan,Dart,1.0
Turkmenistan,HTML/CSS,1.0
Turkmenistan,JavaScript,1.0
Turkmenistan,PHP,1.0
Turkmenistan,Python,2.0
Turkmenistan,SQL,1.0
Turkmenistan,Swift,1.0
Uganda,Assembly,3.0
Uganda,Bash/Shell/PowerShell,7.0
Uganda,C,8.0
Uganda,C#,13.0
Uganda,C++,13.0
Uganda,Dart,12.0
Uganda,Go,16.0
Uganda,HTML/CSS,33.0
Uganda,Haskell,3.0
Uganda,Java,22.0
Uganda,JavaScript,38.0
Uganda,Julia,4.0
Uganda,Kotlin,11.0
Uganda,Objective-C,1.0
Uganda,PHP,19.0
Uganda,Python,44.0
Uganda,R,13.0
Uganda,Ruby,11.0
Uganda,Rust,4.0
Uganda,SQL,20.0
Uganda,Scala,7.0
Uganda,Swift,8.0
Uganda,TypeScript,16.0
Uganda,VBA,1.0
Ukraine,Assembly,23.0
Ukraine,Bash/Shell/PowerShell,74.0
Ukraine,C,40.0
Ukraine,C#,96.0
Ukraine,C++,64.0
Ukraine,Dart,35.0
Ukraine,Go,93.0
Ukraine,HTML/CSS,135.0
Ukraine,Haskell,37.0
Ukraine,Java,94.0
Ukraine,JavaScript,199.0
Ukraine,Julia,6.0
Ukraine,Kotlin,60.0
Ukraine,Objective-C,8.0
Ukraine,PHP,58.0
Ukraine,Perl,7.0
Ukraine,Python,186.0
Ukraine,R,10.0
Ukraine,Ruby,21.0
Ukraine,Rust,77.0
Ukraine,SQL,160.0
Ukraine,Scala,27.0
Ukraine,Swift,30.0
Ukraine,TypeScript,132.0
Ukraine,VBA,3.0
United Arab Emirates,Assembly,3.0
United Arab Emirates,Bash/Shell/PowerShell,13.0
United Arab Emirates,C,6.0
United Arab Emirates,C#,23.0
United Arab Emirates,C++,10.0
United Arab Emirates,Dart,14.0
United Arab Emirates,Go,22.0
United Arab Emirates,HTML/CSS,31.0
United Arab Emirates,Haskell,2.0
United Arab Emirates,Java,20.0
United Arab Emirates,JavaScript,43.0
United Arab Emirates,Kotlin,12.0
United Arab Emirates,Objective-C,3.0
United Arab Emirates,PHP,11.0
United Arab Emirates,Perl,2.0
United Arab Emirates,Python,55.0
United Arab Emirates,R,13.0
United Arab Emirates,Ruby,7.0
United Arab Emirates,Rust,7.0
United Arab Emirates,SQL,37.0
United Arab Emirates,Scala,5.0
United Arab Emirates,Swift,10.0
United Arab Emirates,TypeScript,24.0
United Arab Emirates,VBA,3.0
United Kingdom,Assembly,137.0
United Kingdom,Bash/Shell/PowerShell,829.0
United Kingdom,C,328.0
United Kingdom,C#,1079.0
United Kingdom,C++,578.0
United Kingdom,Dart,152.0
United Kingdom,Go,774.0
United Kingdom,HTML/CSS,1281.0
United Kingdom,Haskell,203.0
United Kingdom,Java,601.0
United Kingdom,JavaScript,1497.0
United Kingdom,Julia,92.0
United Kingdom,Kotlin,492.0
United Kingdom,Objective-C,66.0
United Kingdom,PHP,369.0
United Kingdom,Perl,71.0
United Kingdom,Python,1465.0
United Kingdom,R,242.0
United Kingdom,Ruby,223.0
United Kingdom,Rust,740.0
United Kingdom,SQL,1152.0
United Kingdom,Scala,200.0
United Kingdom,Swift,286.0
United Kingdom,TypeScript,1057.0
United Kingdom,VBA,59.0
United Republic of Tanzania,Bash/Shell/PowerShell,7.0
United Republic of Tanzania,C,4.0
United Republic of Tanzania,C#,3.0
United Republic of Tanzania,C++,6.0
United Republic of Tanzania,Dart,6.0
United Republic of Tanzania,Go,5.0
United Republic of Tanzania,HTML/CSS,10.0
United Republic of Tanzania,Haskell,1.0
United Republic of Tanzania,Java,9.0
United Republic of Tanzania,JavaScript,12.0
United Republic of Tanzania,Julia,1.0
United Republic of Tanzania,Kotlin,8.0
United Republic of Tanzania,Objective-C,3.0
United Republic of Tanzania,PHP,9.0
United Republic of Tanzania,Python,11.0
United Republic of Tanzania,R,1.0
United Republic of Tanzania,Ruby,3.0
United Republic of Tanzania,Rust,3.0
United Republic of Tanzania,SQL,7.0
United Republic of Tanzania,Swift,4.0
United Republic of Tanzania,TypeScript,5.0
United Republic of Tanzania,VBA,2.0
United States,Assembly,538.0
United States,Bash/Shell/PowerShell,3130.0
United States,C,1325.0
United States,C#,3057.0
United States,C++,1972.0
United States,Dart,537.0
United States,Go,2729.0
United States,HTML/CSS,4259.0
United States,Haskell,729.0
United States,Java,2139.0
United States,JavaScript,5195.0
United States,Julia,418.0
United States,Kotlin,1491.0
United States,Objective-C,305.0
United States,PHP,891.0
United States,Perl,254.0
United States,Python,5459.0
United States,R,928.0
United States,Ruby,985.0
United States,Rust,2858.0
United States,SQL,4282.0
United States,Scala,704.0
United States,Swift,1328.0
United States,TypeScript,3531.0
United States,VBA,204.0
Uruguay,Assembly,2.0
Uruguay,Bash/Shell/PowerShell,19.0
Uruguay,C,4.0
Uruguay,C#,12.0
Uruguay,C++,11.0
Uruguay,Dart,3.0
Uruguay,Go,21.0
Uruguay,HTML/CSS,34.0
Uruguay,Haskell,4.0
Uruguay,Java,26.0
Uruguay,JavaScript,46.0
Uruguay,Julia,2.0
Uruguay,Kotlin,14.0
Uruguay,Objective-C,4.0
Uruguay,PHP,8.0
Uruguay,Perl,3.0
Uruguay,Python,40.0
Uruguay,R,7.0
Uruguay,Ruby,14.0
Uruguay,Rust,14.0
Uruguay,SQL,35.0
Uruguay,Scala,10.0
Uruguay,Swift,11.0
Uruguay,TypeScript,27.0
Uruguay,VBA,1.0
Uzbekistan,Assembly,2.0
Uzbekistan,Bash/Shell/PowerShell,3.0
Uzbekistan,C,4.0
Uzbekistan,C#,7.0
Uzbekistan,C++,6.0
Uzbekistan,Go,4.0
Uzbekistan,HTML/CSS,10.0
Uzbekistan,Haskell,1.0
Uzbekistan,Java,6.0
Uzbekistan,JavaScript,15.0
Uzbekistan,Kotlin,3.0
Uzbekistan,Objective-C,4.0
Uzbekistan,PHP,5.0
Uzbekistan,Perl,1.0
Uzbekistan,Python,14.0
Uzbekistan,R,3.0
Uzbekistan,Ruby,3.0
Uzbekistan,Rust,3.0
Uzbekistan,SQL,13.0
Uzbekistan,Scala,1.0
Uzbekistan,Swift,4.0
Uzbekistan,TypeScript,9.0
"Venezuela, Bolivarian Republic of...",Assembly,3.0
"Venezuela, Bolivarian Republic of...",Bash/Shell/PowerShell,14.0
"Venezuela, Bolivarian Republic of...",C,4.0
"Venezuela, Bolivarian Republic of...",C#,17.0
"Venezuela, Bolivarian Republic of...",C++,14.0
"Venezuela, Bolivarian Republic of...",Dart,14.0
"Venezuela, Bolivarian Republic of...",Go,20.0
"Venezuela, Bolivarian Republic of...",HTML/CSS,31.0
"Venezuela, Bolivarian Republic of...",Haskell,9.0
"Venezuela, Bolivarian Republic of...",Java,14.0
"Venezuela, Bolivarian Republic of...",JavaScript,39.0
"Venezuela, Bolivarian Republic of...",Julia,2.0
"Venezuela, Bolivarian Republic of...",Kotlin,15.0
"Venezuela, Bolivarian Republic of...",Objective-C,6.0
"Venezuela, Bolivarian Republic of...",PHP,18.0
"Venezuela, Bolivarian Republic of...",Perl,3.0
"Venezuela, Bolivarian Republic of...",Python,35.0
"Venezuela, Bolivarian Republic of...",R,4.0
"Venezuela, Bolivarian Republic of...",Ruby,10.0
"Venezuela, Bolivarian Republic of...",Rust,9.0
"Venezuela, Bolivarian Republic of...",SQL,28.0
"Venezuela, Bolivarian Republic of...",Scala,4.0
"Venezuela, Bolivarian Republic of...",Swift,6.0
"Venezuela, Bolivarian Republic of...",TypeScript,31.0
"Venezuela, Bolivarian Republic of...",VBA,2.0
Viet Nam,Assembly,12.0
Viet Nam,Bash/Shell/PowerShell,43.0
Viet Nam,C,33.0
Viet Nam,C#,57.0
Viet Nam,C++,59.0
Viet Nam,Dart,27.0
Viet Nam,Go,66.0
Viet Nam,HTML/CSS,96.0
Viet Nam,Haskell,6.0
Viet Nam,Java,88.0
Viet Nam,JavaScript,139.0
Viet Nam,Julia,3.0
Viet Nam,Kotlin,37.0
Viet Nam,Objective-C,7.0
Viet Nam,PHP,33.0
Viet Nam,Perl,5.0
Viet Nam,Python,120.0
Viet Nam,R,13.0
Viet Nam,Ruby,23.0
Viet Nam,Rust,28.0
Viet Nam,SQL,78.0
Viet Nam,Scala,14.0
Viet Nam,Swift,24.0
Viet Nam,TypeScript,70.0
Viet Nam,VBA,6.0
Yemen,Assembly,1.0
Yemen,Bash/Shell/PowerShell,1.0
Yemen,C,1.0
Yemen,C#,3.0
Yemen,C++,1.0
Yemen,Dart,2.0
Yemen,Go,1.0
Yemen,HTML/CSS,5.0
Yemen,Haskell,1.0
Yemen,Java,2.0
Yemen,JavaScript,4.0
Yemen,Julia,1.0
Yemen,Kotlin,3.0
Yemen,Objective-C,2.0
Yemen,PHP,4.0
Yemen,Perl,1.0
Yemen,Python,4.0
Yemen,R,1.0
Yemen,Ruby,2.0
Yemen,Rust,1.0
Yemen,SQL,5.0
Yemen,Scala,1.0
Yemen,Swift,2.0
Yemen,TypeScript,3.0
Yemen,VBA,1.0
Zambia,Assembly,1.0
Zambia,Bash/Shell/PowerShell,1.0
Zambia,C,1.0
Zambia,C#,3.0
Zambia,C++,3.0
Zambia,Dart,1.0
Zambia,Go,3.0
Zambia,HTML/CSS,6.0
Zambia,Java,7.0
Zambia,JavaScript,8.0
Zambia,Kotlin,8.0
Zambia,Objective-C,2.0
Zambia,PHP,5.0
Zambia,Python,9.0
Zambia,R,2.0
Zambia,Ruby,3.0
Zambia,Rust,1.0
Zambia,SQL,4.0
Zambia,Swift,6.0
Zambia,TypeScript,1.0
Zimbabwe,Assembly,1.0
Zimbabwe,C,1.0
Zimbabwe,C#,10.0
Zimbabwe,C++,7.0
Zimbabwe,Dart,4.0
Zimbabwe,Go,5.0
Zimbabwe,HTML/CSS,12.0
Zimbabwe,Java,11.0
Zimbabwe,JavaScript,15.0
Zimbabwe,Julia,1.0
Zimbabwe,Kotlin,6.0
Zimbabwe,PHP,8.0
Zimbabwe,Perl,1.0
Zimbabwe,Python,12.0
Zimbabwe,R,2.0
Zimbabwe,Ruby,3.0
Zimbabwe,Rust,1.0
Zimbabwe,SQL,12.0
Zimbabwe,Scala,3.0
Zimbabwe,Swift,4.0
Zimbabwe,TypeScript,6.0
Zimbabwe,VBA,2.0
